Geneid,module,Ensembl,gene_symbol,gene_type
ENSG00000187855.6,Module 5,ENSG00000187855,ASCL4,protein_coding
ENSG00000137628.20,Module 3,ENSG00000137628,DDX60,protein_coding
ENSG00000276405.1,Module 5,ENSG00000276405,TRBV13,TR_V_gene
ENSG00000243710.10,Module 6,ENSG00000243710,CFAP57,protein_coding
ENSG00000179222.20,Module 5,ENSG00000179222,MAGED1,protein_coding
ENSG00000151150.24,Module 4,ENSG00000151150,ANK3,protein_coding
ENSG00000074621.16,Module 5,ENSG00000074621,SLC24A1,protein_coding
ENSG00000170989.12,Module 6,ENSG00000170989,S1PR1,protein_coding
ENSG00000130818.14,Module 3,ENSG00000130818,ZNF426,protein_coding
ENSG00000159217.12,Module 3,ENSG00000159217,IGF2BP1,protein_coding
ENSG00000153395.13,Module 4,ENSG00000153395,LPCAT1,protein_coding
ENSG00000245025.4,Module 4,ENSG00000245025,RHOBTB2-AS1,lncRNA
ENSG00000111331.16,Module 5,ENSG00000111331,OAS3,protein_coding
ENSG00000235437.11,Module 1,ENSG00000235437,LINC01278,lncRNA
ENSG00000184602.8,Module 5,ENSG00000184602,SNN,protein_coding
ENSG00000011590.16,Module 4,ENSG00000011590,ZBTB32,protein_coding
ENSG00000172673.14,Module 6,ENSG00000172673,THEMIS,protein_coding
ENSG00000157224.18,Module 5,ENSG00000157224,CLDN12,protein_coding
ENSG00000175182.17,Module 6,ENSG00000175182,FAM131A,protein_coding
ENSG00000139687.19,Module 6,ENSG00000139687,RB1,protein_coding
ENSG00000288990.3,Module 3,ENSG00000288990,ENSG00000288990,lncRNA
ENSG00000160999.13,Module 5,ENSG00000160999,SH2B2,protein_coding
ENSG00000277443.5,Module 5,ENSG00000277443,MARCKS,protein_coding
ENSG00000114455.17,Module 4,ENSG00000114455,HHLA2,protein_coding
ENSG00000081181.10,Module 5,ENSG00000081181,ARG2,protein_coding
ENSG00000188352.15,Module 6,ENSG00000188352,FOCAD,protein_coding
ENSG00000173762.10,Module 5,ENSG00000173762,CD7,protein_coding
ENSG00000073849.18,Module 3,ENSG00000073849,ST6GAL1,protein_coding
ENSG00000105136.24,Module 1,ENSG00000105136,ZNF419,protein_coding
ENSG00000140009.20,Module 5,ENSG00000140009,ESR2,protein_coding
ENSG00000124785.11,Module 5,ENSG00000124785,NRN1,protein_coding
ENSG00000214021.20,Module 1,ENSG00000214021,TTLL3,protein_coding
ENSG00000279806.1,Module 5,ENSG00000279806,ENSG00000279806,TEC
ENSG00000267106.10,Module 2,ENSG00000267106,ZNF561-AS1,lncRNA
ENSG00000162004.21,Module 6,ENSG00000162004,CCDC78,protein_coding
ENSG00000179820.19,Module 6,ENSG00000179820,MYADM,protein_coding
ENSG00000137642.15,Module 3,ENSG00000137642,SORL1,protein_coding
ENSG00000168778.15,Module 2,ENSG00000168778,TCTN2,protein_coding
ENSG00000138685.19,Module 6,ENSG00000138685,FGF2,protein_coding
ENSG00000101213.9,Module 4,ENSG00000101213,PTK6,protein_coding
ENSG00000128268.13,Module 5,ENSG00000128268,MGAT3,protein_coding
ENSG00000224789.2,Module 4,ENSG00000224789,ENSG00000224789,lncRNA
ENSG00000119943.15,Module 5,ENSG00000119943,PYROXD2,protein_coding
ENSG00000185974.8,Module 5,ENSG00000185974,GRK1,protein_coding
ENSG00000111816.10,Module 3,ENSG00000111816,FRK,protein_coding
ENSG00000198829.8,Module 5,ENSG00000198829,SUCNR1,protein_coding
ENSG00000238133.6,Module 4,ENSG00000238133,MAP3K20-AS1,lncRNA
ENSG00000158321.20,Module 6,ENSG00000158321,AUTS2,protein_coding
ENSG00000294929.1,Module 5,ENSG00000294929,ENSG00000294929,lncRNA
ENSG00000115109.16,Module 5,ENSG00000115109,EPB41L5,protein_coding
ENSG00000021355.15,Module 6,ENSG00000021355,SERPINB1,protein_coding
ENSG00000185482.10,Module 5,ENSG00000185482,STAC3,protein_coding
ENSG00000115884.13,Module 5,ENSG00000115884,SDC1,protein_coding
ENSG00000160223.20,Module 3,ENSG00000160223,ICOSLG,protein_coding
ENSG00000198796.9,Module 4,ENSG00000198796,ALPK2,protein_coding
ENSG00000205683.13,Module 5,ENSG00000205683,DPF3,protein_coding
ENSG00000288838.2,Module 4,ENSG00000288838,ENSG00000288838,lncRNA
ENSG00000164638.13,Module 5,ENSG00000164638,SLC29A4,protein_coding
ENSG00000125384.9,Module 5,ENSG00000125384,PTGER2,protein_coding
ENSG00000100473.20,Module 5,ENSG00000100473,COCH,protein_coding
ENSG00000167880.10,Module 5,ENSG00000167880,EVPL,protein_coding
ENSG00000139899.13,Module 2,ENSG00000139899,CBLN3,protein_coding
ENSG00000198642.9,Module 6,ENSG00000198642,KLHL9,protein_coding
ENSG00000130830.17,Module 5,ENSG00000130830,MPP1,protein_coding
ENSG00000163993.8,Module 5,ENSG00000163993,S100P,protein_coding
ENSG00000122547.14,Module 5,ENSG00000122547,EEPD1,protein_coding
ENSG00000260804.4,Module 5,ENSG00000260804,LINC01963,lncRNA
ENSG00000114450.13,Module 3,ENSG00000114450,GNB4,protein_coding
ENSG00000131196.19,Module 5,ENSG00000131196,NFATC1,protein_coding
ENSG00000048052.27,Module 5,ENSG00000048052,HDAC9,protein_coding
ENSG00000189369.9,Module 1,ENSG00000189369,GSPT2,protein_coding
ENSG00000126353.6,Module 6,ENSG00000126353,CCR7,protein_coding
ENSG00000082397.20,Module 5,ENSG00000082397,EPB41L3,protein_coding
ENSG00000173334.5,Module 6,ENSG00000173334,TRIB1,protein_coding
ENSG00000116857.19,Module 3,ENSG00000116857,TMEM9,protein_coding
ENSG00000132846.8,Module 3,ENSG00000132846,ZBED3,protein_coding
ENSG00000225465.11,Module 5,ENSG00000225465,RFPL1S,lncRNA
ENSG00000120093.13,Module 5,ENSG00000120093,HOXB3,protein_coding
ENSG00000165521.18,Module 6,ENSG00000165521,EML5,protein_coding
ENSG00000120278.19,Module 4,ENSG00000120278,PLEKHG1,protein_coding
ENSG00000105374.12,Module 5,ENSG00000105374,NKG7,protein_coding
ENSG00000196782.15,Module 3,ENSG00000196782,MAML3,protein_coding
ENSG00000135525.21,Module 5,ENSG00000135525,MAP7,protein_coding
ENSG00000071967.14,Module 3,ENSG00000071967,CYBRD1,protein_coding
ENSG00000218336.11,Module 6,ENSG00000218336,TENM3,protein_coding
ENSG00000110328.8,Module 5,ENSG00000110328,GALNT18,protein_coding
ENSG00000147465.14,Module 5,ENSG00000147465,STAR,protein_coding
ENSG00000096264.15,Module 5,ENSG00000096264,NCR2,protein_coding
ENSG00000073331.20,Module 2,ENSG00000073331,ALPK1,protein_coding
ENSG00000227051.8,Module 5,ENSG00000227051,C14orf132,protein_coding
ENSG00000118402.7,Module 4,ENSG00000118402,ELOVL4,protein_coding
ENSG00000162894.14,Module 5,ENSG00000162894,FCMR,protein_coding
ENSG00000291033.2,Module 5,ENSG00000291033,TXLNGY,lncRNA
ENSG00000134504.16,Module 1,ENSG00000134504,KCTD1,protein_coding
ENSG00000290763.2,Module 4,ENSG00000290763,SDHAP1,lncRNA
ENSG00000246898.3,Module 5,ENSG00000246898,LINC00920,lncRNA
ENSG00000089177.22,Module 3,ENSG00000089177,KIF16B,protein_coding
ENSG00000241764.6,Module 2,ENSG00000241764,CBLL1-AS1,lncRNA
ENSG00000185338.9,Module 2,ENSG00000185338,SOCS1,protein_coding
ENSG00000110492.19,Module 6,ENSG00000110492,MDK,protein_coding
ENSG00000162692.14,Module 4,ENSG00000162692,VCAM1,protein_coding
ENSG00000132958.20,Module 4,ENSG00000132958,TPTE2,protein_coding
ENSG00000166501.16,Module 1,ENSG00000166501,PRKCB,protein_coding
ENSG00000110318.17,Module 4,ENSG00000110318,CEP126,protein_coding
ENSG00000186654.23,Module 1,ENSG00000186654,PRR5,protein_coding
ENSG00000229043.4,Module 2,ENSG00000229043,ZFAND2A-DT,lncRNA
ENSG00000309115.1,Module 5,ENSG00000309115,ENSG00000309115,lncRNA
ENSG00000260565.10,Module 6,ENSG00000260565,ERVK13-1,lncRNA
ENSG00000130054.6,Module 5,ENSG00000130054,NALF2,protein_coding
ENSG00000196935.12,Module 6,ENSG00000196935,SRGAP1,protein_coding
ENSG00000185432.14,Module 5,ENSG00000185432,TMT1A,protein_coding
ENSG00000136014.14,Module 5,ENSG00000136014,USP44,protein_coding
ENSG00000131115.18,Module 3,ENSG00000131115,ZNF227,protein_coding
ENSG00000141504.14,Module 6,ENSG00000141504,SAT2,protein_coding
ENSG00000291067.2,Module 6,ENSG00000291067,ENSG00000291067,lncRNA
ENSG00000213762.14,Module 3,ENSG00000213762,ZNF134,protein_coding
ENSG00000129474.19,Module 3,ENSG00000129474,AJUBA,protein_coding
ENSG00000104951.18,Module 1,ENSG00000104951,IL4I1,protein_coding
ENSG00000284707.3,Module 3,ENSG00000284707,ENSG00000284707,lncRNA
ENSG00000211795.3,Module 5,ENSG00000211795,TRAV8-6,TR_V_gene
ENSG00000114200.12,Module 3,ENSG00000114200,BCHE,protein_coding
ENSG00000170442.13,Module 5,ENSG00000170442,KRT86,protein_coding
ENSG00000185433.12,Module 4,ENSG00000185433,LINC00158,lncRNA
ENSG00000132825.7,Module 1,ENSG00000132825,PPP1R3D,protein_coding
ENSG00000109906.17,Module 5,ENSG00000109906,ZBTB16,protein_coding
ENSG00000198513.17,Module 5,ENSG00000198513,ATL1,protein_coding
ENSG00000087086.18,Module 4,ENSG00000087086,FTL,protein_coding
ENSG00000162739.16,Module 5,ENSG00000162739,SLAMF6,protein_coding
ENSG00000139112.13,Module 3,ENSG00000139112,GABARAPL1,protein_coding
ENSG00000148225.19,Module 2,ENSG00000148225,WDR31,protein_coding
ENSG00000251141.7,Module 6,ENSG00000251141,MRPS30-DT,lncRNA
ENSG00000104903.7,Module 2,ENSG00000104903,LYL1,protein_coding
ENSG00000106772.21,Module 5,ENSG00000106772,PRUNE2,protein_coding
ENSG00000155980.15,Module 4,ENSG00000155980,KIF5A,protein_coding
ENSG00000105369.11,Module 5,ENSG00000105369,CD79A,protein_coding
ENSG00000101846.11,Module 3,ENSG00000101846,STS,protein_coding
ENSG00000227145.3,Module 4,ENSG00000227145,IL21-AS1,lncRNA
ENSG00000229619.6,Module 5,ENSG00000229619,MBNL1-AS1,lncRNA
ENSG00000189042.16,Module 3,ENSG00000189042,ZNF567,protein_coding
ENSG00000090612.24,Module 3,ENSG00000090612,ZNF268,protein_coding
ENSG00000198585.13,Module 3,ENSG00000198585,NUDT16,protein_coding
ENSG00000162490.9,Module 5,ENSG00000162490,DRAXIN,protein_coding
ENSG00000258884.4,Module 4,ENSG00000258884,LINC02321,lncRNA
ENSG00000144445.19,Module 6,ENSG00000144445,KANSL1L,protein_coding
ENSG00000061656.13,Module 6,ENSG00000061656,SPAG4,protein_coding
ENSG00000148737.20,Module 5,ENSG00000148737,TCF7L2,protein_coding
ENSG00000213799.15,Module 3,ENSG00000213799,ZNF845,protein_coding
ENSG00000023171.22,Module 2,ENSG00000023171,GRAMD1B,protein_coding
ENSG00000256294.10,Module 3,ENSG00000256294,ZNF225,protein_coding
ENSG00000165929.15,Module 5,ENSG00000165929,TC2N,protein_coding
ENSG00000212123.5,Module 2,ENSG00000212123,PRR22,protein_coding
ENSG00000170522.12,Module 1,ENSG00000170522,ELOVL6,protein_coding
ENSG00000258731.2,Module 4,ENSG00000258731,DDHD1-DT,lncRNA
ENSG00000309428.1,Module 4,ENSG00000309428,ENSG00000309428,lncRNA
ENSG00000196371.4,Module 4,ENSG00000196371,FUT4,protein_coding
ENSG00000013364.21,Module 2,ENSG00000013364,MVP,protein_coding
ENSG00000198915.14,Module 5,ENSG00000198915,RASGEF1A,protein_coding
ENSG00000243276.7,Module 4,ENSG00000243276,ENSG00000243276,lncRNA
ENSG00000181804.17,Module 6,ENSG00000181804,SLC9A9,protein_coding
ENSG00000108352.14,Module 3,ENSG00000108352,RAPGEFL1,protein_coding
ENSG00000131127.16,Module 3,ENSG00000131127,ZNF141,protein_coding
ENSG00000181649.10,Module 5,ENSG00000181649,PHLDA2,protein_coding
ENSG00000204475.11,Module 5,ENSG00000204475,NCR3,protein_coding
ENSG00000102796.14,Module 6,ENSG00000102796,DHRS12,protein_coding
ENSG00000204179.13,Module 5,ENSG00000204179,PTPN20,protein_coding
ENSG00000116678.21,Module 6,ENSG00000116678,LEPR,protein_coding
ENSG00000228506.5,Module 5,ENSG00000228506,PNISR-AS1,lncRNA
ENSG00000123329.22,Module 5,ENSG00000123329,ARHGAP9,protein_coding
ENSG00000157483.11,Module 3,ENSG00000157483,MYO1E,protein_coding
ENSG00000141526.20,Module 3,ENSG00000141526,SLC16A3,protein_coding
ENSG00000196872.14,Module 6,ENSG00000196872,CRACDL,protein_coding
ENSG00000035720.10,Module 5,ENSG00000035720,STAP1,protein_coding
ENSG00000196876.19,Module 2,ENSG00000196876,SCN8A,protein_coding
ENSG00000124019.12,Module 5,ENSG00000124019,FAM124B,protein_coding
ENSG00000151025.12,Module 5,ENSG00000151025,GPR158,protein_coding
ENSG00000165071.17,Module 4,ENSG00000165071,TMEM71,protein_coding
ENSG00000155760.3,Module 6,ENSG00000155760,FZD7,protein_coding
ENSG00000135709.16,Module 4,ENSG00000135709,KIAA0513,protein_coding
ENSG00000184545.13,Module 6,ENSG00000184545,DUSP8,protein_coding
ENSG00000135537.19,Module 5,ENSG00000135537,AFG1L,protein_coding
ENSG00000100228.16,Module 5,ENSG00000100228,RAB36,protein_coding
ENSG00000126778.14,Module 1,ENSG00000126778,SIX1,protein_coding
ENSG00000110987.11,Module 3,ENSG00000110987,BCL7A,protein_coding
ENSG00000021762.22,Module 3,ENSG00000021762,OSBPL5,protein_coding
ENSG00000189350.15,Module 5,ENSG00000189350,TOGARAM2,protein_coding
ENSG00000276231.7,Module 3,ENSG00000276231,PIK3R6,protein_coding
ENSG00000246526.4,Module 5,ENSG00000246526,LINC02481,lncRNA
ENSG00000126970.18,Module 3,ENSG00000126970,ZC4H2,protein_coding
ENSG00000186020.15,Module 3,ENSG00000186020,ZNF529,protein_coding
ENSG00000120658.16,Module 4,ENSG00000120658,ENOX1,protein_coding
ENSG00000224078.16,Module 6,ENSG00000224078,SNHG14,lncRNA
ENSG00000082269.19,Module 6,ENSG00000082269,FAM135A,protein_coding
ENSG00000053524.14,Module 6,ENSG00000053524,MCF2L2,protein_coding
ENSG00000056558.13,Module 4,ENSG00000056558,TRAF1,protein_coding
ENSG00000146904.11,Module 5,ENSG00000146904,EPHA1,protein_coding
ENSG00000167889.15,Module 5,ENSG00000167889,MGAT5B,protein_coding
ENSG00000142303.16,Module 5,ENSG00000142303,ADAMTS10,protein_coding
ENSG00000196187.14,Module 1,ENSG00000196187,TMEM63A,protein_coding
ENSG00000043591.6,Module 5,ENSG00000043591,ADRB1,protein_coding
ENSG00000225968.9,Module 2,ENSG00000225968,ELFN1,protein_coding
ENSG00000054219.13,Module 2,ENSG00000054219,LY75,protein_coding
ENSG00000129195.18,Module 1,ENSG00000129195,PIMREG,protein_coding
ENSG00000148798.13,Module 5,ENSG00000148798,INA,protein_coding
ENSG00000127955.19,Module 4,ENSG00000127955,GNAI1,protein_coding
ENSG00000057294.20,Module 5,ENSG00000057294,PKP2,protein_coding
ENSG00000184574.12,Module 5,ENSG00000184574,LPAR5,protein_coding
ENSG00000241852.13,Module 6,ENSG00000241852,C8orf58,protein_coding
ENSG00000180287.18,Module 6,ENSG00000180287,PLD5,protein_coding
ENSG00000226990.2,Module 4,ENSG00000226990,ENSG00000226990,lncRNA
ENSG00000164161.12,Module 5,ENSG00000164161,HHIP,protein_coding
ENSG00000110852.7,Module 3,ENSG00000110852,CLEC2B,protein_coding
ENSG00000119547.6,Module 3,ENSG00000119547,ONECUT2,protein_coding
ENSG00000184226.16,Module 3,ENSG00000184226,PCDH9,protein_coding
ENSG00000149970.17,Module 3,ENSG00000149970,CNKSR2,protein_coding
ENSG00000123700.7,Module 4,ENSG00000123700,KCNJ2,protein_coding
ENSG00000101210.17,Module 3,ENSG00000101210,EEF1A2,protein_coding
ENSG00000157470.14,Module 1,ENSG00000157470,FAM81A,protein_coding
ENSG00000117226.15,Module 5,ENSG00000117226,GBP3,protein_coding
ENSG00000164542.15,Module 5,ENSG00000164542,MATCAP2,protein_coding
ENSG00000167613.18,Module 5,ENSG00000167613,LAIR1,protein_coding
ENSG00000177990.14,Module 5,ENSG00000177990,DPY19L2,protein_coding
ENSG00000124635.12,Module 6,ENSG00000124635,H2BC11,protein_coding
ENSG00000198780.15,Module 5,ENSG00000198780,FAM169A,protein_coding
ENSG00000076351.15,Module 1,ENSG00000076351,SLC46A1,protein_coding
ENSG00000133985.5,Module 5,ENSG00000133985,TTC9,protein_coding
ENSG00000171174.17,Module 5,ENSG00000171174,RBKS,protein_coding
ENSG00000141447.21,Module 3,ENSG00000141447,OSBPL1A,protein_coding
ENSG00000184524.8,Module 2,ENSG00000184524,CEND1,protein_coding
ENSG00000188511.15,Module 6,ENSG00000188511,MIR3667HG,lncRNA
ENSG00000232973.15,Module 4,ENSG00000232973,CYP1B1-AS1,lncRNA
ENSG00000151718.18,Module 5,ENSG00000151718,WWC2,protein_coding
ENSG00000305403.1,Module 5,ENSG00000305403,ENSG00000305403,lncRNA
ENSG00000235831.9,Module 4,ENSG00000235831,BHLHE40-AS1,lncRNA
ENSG00000221886.6,Module 5,ENSG00000221886,FAM200C,protein_coding
ENSG00000198734.14,Module 6,ENSG00000198734,F5,protein_coding
ENSG00000184792.18,Module 6,ENSG00000184792,OSBP2,protein_coding
ENSG00000165757.10,Module 3,ENSG00000165757,JCAD,protein_coding
ENSG00000108852.18,Module 5,ENSG00000108852,MPP2,protein_coding
ENSG00000188227.16,Module 5,ENSG00000188227,ZNF793,protein_coding
ENSG00000165655.18,Module 3,ENSG00000165655,ZNF503,protein_coding
ENSG00000135824.14,Module 5,ENSG00000135824,RGS8,protein_coding
ENSG00000128039.15,Module 2,ENSG00000128039,SRD5A3,protein_coding
ENSG00000107872.16,Module 6,ENSG00000107872,FBXL15,protein_coding
ENSG00000179242.17,Module 5,ENSG00000179242,CDH4,protein_coding
ENSG00000122592.9,Module 5,ENSG00000122592,HOXA7,protein_coding
ENSG00000066294.17,Module 5,ENSG00000066294,CD84,protein_coding
ENSG00000135838.16,Module 5,ENSG00000135838,NPL,protein_coding
ENSG00000164659.17,Module 6,ENSG00000164659,ELAPOR2,protein_coding
ENSG00000144730.21,Module 5,ENSG00000144730,IL17RD,protein_coding
ENSG00000290576.2,Module 1,ENSG00000290576,ENSG00000290576,lncRNA
ENSG00000196873.18,Module 4,ENSG00000196873,ZNG1C,protein_coding
ENSG00000156011.20,Module 6,ENSG00000156011,PSD3,protein_coding
ENSG00000106689.12,Module 3,ENSG00000106689,LHX2,protein_coding
ENSG00000105808.21,Module 5,ENSG00000105808,RASA4,protein_coding
ENSG00000169403.14,Module 5,ENSG00000169403,PTAFR,protein_coding
ENSG00000163519.15,Module 5,ENSG00000163519,TRAT1,protein_coding
ENSG00000237520.3,Module 6,ENSG00000237520,LINC02971,lncRNA
ENSG00000078081.10,Module 3,ENSG00000078081,LAMP3,protein_coding
ENSG00000230487.10,Module 1,ENSG00000230487,PSMG3-AS1,lncRNA
ENSG00000007312.16,Module 5,ENSG00000007312,CD79B,protein_coding
ENSG00000186088.18,Module 5,ENSG00000186088,GSAP,protein_coding
ENSG00000089127.16,Module 5,ENSG00000089127,OAS1,protein_coding
ENSG00000213722.12,Module 3,ENSG00000213722,DDAH2,protein_coding
ENSG00000278175.7,Module 2,ENSG00000278175,GLIDR,lncRNA
ENSG00000106809.13,Module 5,ENSG00000106809,OGN,protein_coding
ENSG00000179869.16,Module 2,ENSG00000179869,ABCA13,protein_coding
ENSG00000170485.19,Module 5,ENSG00000170485,NPAS2,protein_coding
ENSG00000163106.13,Module 5,ENSG00000163106,HPGDS,protein_coding
ENSG00000100351.19,Module 5,ENSG00000100351,GRAP2,protein_coding
ENSG00000111490.15,Module 5,ENSG00000111490,TBC1D30,protein_coding
ENSG00000234332.1,Module 4,ENSG00000234332,BCAS2P2,processed_pseudogene
ENSG00000105497.10,Module 3,ENSG00000105497,ZNF175,protein_coding
ENSG00000172322.15,Module 5,ENSG00000172322,CLEC12A,protein_coding
ENSG00000152454.5,Module 5,ENSG00000152454,ZNF256,protein_coding
ENSG00000167380.19,Module 1,ENSG00000167380,ZNF226,protein_coding
ENSG00000185198.13,Module 5,ENSG00000185198,PRSS57,protein_coding
ENSG00000234444.11,Module 3,ENSG00000234444,ZNF736,protein_coding
ENSG00000221923.11,Module 5,ENSG00000221923,ZNF880,protein_coding
ENSG00000176845.14,Module 3,ENSG00000176845,METRNL,protein_coding
ENSG00000160345.15,Module 5,ENSG00000160345,PIERCE1,protein_coding
ENSG00000215039.10,Module 5,ENSG00000215039,CD27-AS1,lncRNA
ENSG00000149599.18,Module 5,ENSG00000149599,DUSP15,protein_coding
ENSG00000186814.17,Module 6,ENSG00000186814,ZSCAN30,protein_coding
ENSG00000183647.13,Module 1,ENSG00000183647,ZNF530,protein_coding
ENSG00000153956.19,Module 2,ENSG00000153956,CACNA2D1,protein_coding
ENSG00000154783.14,Module 5,ENSG00000154783,FGD5,protein_coding
ENSG00000309311.1,Module 6,ENSG00000309311,ENSG00000309311,lncRNA
ENSG00000187862.13,Module 5,ENSG00000187862,TTC24,protein_coding
ENSG00000287879.1,Module 6,ENSG00000287879,ENSG00000287879,lncRNA
ENSG00000179583.22,Module 6,ENSG00000179583,CIITA,protein_coding
ENSG00000170545.19,Module 5,ENSG00000170545,SMAGP,protein_coding
ENSG00000256862.6,Module 5,ENSG00000256862,PARP11-AS1,lncRNA
ENSG00000182247.13,Module 3,ENSG00000182247,UBE2E2,protein_coding
ENSG00000183691.6,Module 5,ENSG00000183691,NOG,protein_coding
ENSG00000120784.19,Module 5,ENSG00000120784,ZFP30,protein_coding
ENSG00000180257.16,Module 3,ENSG00000180257,ZNF816,protein_coding
ENSG00000151136.15,Module 5,ENSG00000151136,ABTB3,protein_coding
ENSG00000237440.11,Module 5,ENSG00000237440,ZNF737,protein_coding
ENSG00000198208.14,Module 5,ENSG00000198208,RPS6KL1,protein_coding
ENSG00000091409.19,Module 5,ENSG00000091409,ITGA6,protein_coding
ENSG00000287645.2,Module 2,ENSG00000287645,ENSG00000287645,lncRNA
ENSG00000011422.14,Module 5,ENSG00000011422,PLAUR,protein_coding
ENSG00000120149.10,Module 3,ENSG00000120149,MSX2,protein_coding
ENSG00000288767.3,Module 2,ENSG00000288767,ENSG00000288767,lncRNA
ENSG00000255650.6,Module 5,ENSG00000255650,FAM222A-AS1,lncRNA
ENSG00000080200.11,Module 6,ENSG00000080200,CRYBG3,protein_coding
ENSG00000150275.21,Module 6,ENSG00000150275,PCDH15,protein_coding
ENSG00000290948.2,Module 6,ENSG00000290948,ENSG00000290948,lncRNA
ENSG00000149292.19,Module 6,ENSG00000149292,TTC12,protein_coding
ENSG00000128739.25,Module 6,ENSG00000128739,SNRPN,protein_coding
ENSG00000230453.12,Module 6,ENSG00000230453,ANKRD18B,protein_coding
ENSG00000152894.17,Module 6,ENSG00000152894,PTPRK,protein_coding
ENSG00000226124.12,Module 2,ENSG00000226124,FTCDNL1,protein_coding
ENSG00000224093.8,Module 5,ENSG00000224093,BCAR3-AS1,lncRNA
ENSG00000163145.15,Module 5,ENSG00000163145,C1QTNF7,protein_coding
ENSG00000197093.13,Module 5,ENSG00000197093,GAL3ST4,protein_coding
ENSG00000270659.3,Module 5,ENSG00000270659,ENSG00000270659,lncRNA
ENSG00000037965.7,Module 5,ENSG00000037965,HOXC8,protein_coding
